dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
83,0,2021-04-16,546,83,263.0,187.0,13.0,5209,1276
83,1,2021-04-16,261,61,127.0,66.0,7.0,2630,757
83,2,2021-04-16,279,21,133.0,119.0,6.0,2505,506
84,0,2021-04-16,335,33,179.0,118.0,5.0,3327,778
84,1,2021-04-16,164,23,90.0,48.0,3.0,1637,452
84,2,2021-04-16,167,10,86.0,69.0,2.0,1648,313
85,0,2021-04-16,129,18,82.0,28.0,1.0,1276,238
85,1,2021-04-16,67,10,43.0,13.0,1.0,643,142
85,2,2021-04-16,62,8,39.0,15.0,0.0,631,95
86,0,2021-04-16,96,19,58.0,19.0,0.0,1089,245
86,1,2021-04-16,54,16,30.0,8.0,0.0,562,130
86,2,2021-04-16,40,3,26.0,11.0,0.0,520,112
87,0,2021-04-16,90,22,44.0,24.0,0.0,954,263
87,1,2021-04-16,47,15,21.0,11.0,0.0,449,145
87,2,2021-04-16,42,7,22.0,13.0,0.0,502,117
88,0,2021-04-16,235,27,122.0,86.0,0.0,2397,788
88,1,2021-04-16,101,21,58.0,22.0,0.0,1119,436
88,2,2021-04-16,132,6,62.0,64.0,0.0,1269,350
89,0,2021-04-16,244,14,170.0,60.0,0.0,1837,500
89,1,2021-04-16,110,8,80.0,22.0,0.0,908,285
89,2,2021-04-16,127,6,87.0,34.0,0.0,915,210
90,0,2021-04-16,97,17,71.0,9.0,0.0,1816,537
90,1,2021-04-16,58,14,42.0,2.0,0.0,898,311
90,2,2021-04-16,38,3,28.0,7.0,0.0,918,226
91,0,2021-04-16,829,179,352.0,291.0,7.0,7816,1648
91,1,2021-04-16,427,127,192.0,106.0,2.0,3824,887
91,2,2021-04-16,374,48,154.0,167.0,5.0,3763,728
92,0,2021-04-16,1218,267,570.0,347.0,34.0,12334,2417
92,1,2021-04-16,647,183,307.0,146.0,11.0,6484,1428
92,2,2021-04-16,552,81,257.0,195.0,19.0,5778,978
93,0,2021-04-16,1144,187,647.0,295.0,15.0,11256,2151
93,1,2021-04-16,562,110,316.0,128.0,8.0,6046,1298
93,2,2021-04-16,569,75,323.0,164.0,7.0,5101,834
94,0,2021-04-16,963,204,561.0,185.0,13.0,11675,2671
94,1,2021-04-16,489,131,278.0,75.0,5.0,5906,1512
94,2,2021-04-16,466,70,281.0,107.0,8.0,5684,1136
95,0,2021-04-16,733,90,379.0,252.0,12.0,7694,1762
95,1,2021-04-16,359,56,193.0,103.0,7.0,4060,1066
95,2,2021-04-16,367,33,180.0,149.0,5.0,3578,687
971,0,2021-04-16,110,21,73.0,15.0,1.0,988,217
971,1,2021-04-16,67,15,45.0,6.0,1.0,557,130
971,2,2021-04-16,42,6,28.0,8.0,0.0,429,87
972,0,2021-04-16,107,31,74.0,2.0,0.0,559,66
972,1,2021-04-16,62,19,41.0,2.0,0.0,282,38
972,2,2021-04-16,45,12,33.0,0.0,0.0,276,28
973,0,2021-04-16,40,13,22.0,5.0,0.0,2303,91
973,1,2021-04-16,22,7,11.0,4.0,0.0,929,59
973,2,2021-04-16,18,6,11.0,1.0,0.0,1371,32
974,0,2021-04-16,145,38,79.0,28.0,0.0,1321,148
974,1,2021-04-16,79,25,38.0,16.0,0.0,667,88
974,2,2021-04-16,65,13,41.0,11.0,0.0,649,60
976,0,2021-04-16,12,6,6.0,0.0,0.0,1228,124
976,1,2021-04-16,3,1,2.0,0.0,0.0,560,73
976,2,2021-04-16,9,5,4.0,0.0,0.0,649,50
978,0,2021-04-16,0,0,0.0,0.0,0.0,0,0
978,1,2021-04-16,0,0,0.0,0.0,0.0,0,0
01,0,2021-04-17,186,23,124.0,38.0,1.0,2502,576
01,1,2021-04-17,102,16,66.0,20.0,0.0,1219,342
01,2,2021-04-17,84,7,58.0,18.0,1.0,1260,231
02,0,2021-04-17,326,57,190.0,77.0,2.0,3548,961
02,1,2021-04-17,171,32,97.0,41.0,1.0,1708,529
02,2,2021-04-17,152,25,91.0,36.0,0.0,1823,425
03,0,2021-04-17,97,21,68.0,6.0,2.0,1851,530
03,1,2021-04-17,48,11,33.0,2.0,2.0,861,303
03,2,2021-04-17,49,10,35.0,4.0,0.0,972,217
04,0,2021-04-17,146,9,60.0,77.0,0.0,980,231
04,1,2021-04-17,71,5,31.0,35.0,0.0,463,139
04,2,2021-04-17,75,4,29.0,42.0,0.0,486,85
05,0,2021-04-17,115,14,33.0,68.0,0.0,1063,239
05,1,2021-04-17,53,11,10.0,32.0,0.0,529,147
05,2,2021-04-17,61,3,22.0,36.0,0.0,527,91
06,0,2021-04-17,594,92,263.0,238.0,1.0,5766,1418
06,1,2021-04-17,289,60,136.0,92.0,1.0,2868,821
06,2,2021-04-17,301,32,125.0,144.0,0.0,2815,581
07,0,2021-04-17,118,12,92.0,5.0,9.0,1795,468
07,1,2021-04-17,63,10,48.0,2.0,3.0,801,275
07,2,2021-04-17,54,2,43.0,3.0,6.0,960,190
08,0,2021-04-17,70,11,40.0,16.0,3.0,1009,328
08,1,2021-04-17,38,6,22.0,9.0,1.0,507,192
08,2,2021-04-17,32,5,18.0,7.0,2.0,491,135
09,0,2021-04-17,39,12,21.0,6.0,0.0,337,64
09,1,2021-04-17,18,8,8.0,2.0,0.0,156,40
09,2,2021-04-17,21,4,13.0,4.0,0.0,178,24
10,0,2021-04-17,148,19,103.0,26.0,0.0,1662,381
10,1,2021-04-17,78,14,51.0,13.0,0.0,866,233
10,2,2021-04-17,70,5,52.0,13.0,0.0,789,146
11,0,2021-04-17,137,18,57.0,61.0,1.0,964,321
11,1,2021-04-17,73,13,32.0,28.0,0.0,489,187
11,2,2021-04-17,55,4,25.0,25.0,1.0,471,124
12,0,2021-04-17,108,7,52.0,48.0,1.0,840,200
12,1,2021-04-17,49,4,26.0,18.0,1.0,425,112
12,2,2021-04-17,58,3,25.0,30.0,0.0,400,88
13,0,2021-04-17,1477,338,729.0,402.0,8.0,18170,3203
13,1,2021-04-17,804,227,387.0,186.0,4.0,9277,1886
13,2,2021-04-17,657,111,335.0,208.0,3.0,8776,1296
14,0,2021-04-17,231,51,129.0,51.0,0.0,2086,499
14,1,2021-04-17,125,38,60.0,27.0,0.0,1005,288
14,2,2021-04-17,105,13,68.0,24.0,0.0,1070,207
15,0,2021-04-17,43,8,32.0,3.0,0.0,501,116
15,1,2021-04-17,22,5,16.0,1.0,0.0,238,65
15,2,2021-04-17,20,3,15.0,2.0,0.0,262,48
16,0,2021-04-17,59,10,26.0,23.0,0.0,515,140
16,1,2021-04-17,30,7,13.0,10.0,0.0,273,83
16,2,2021-04-17,29,3,13.0,13.0,0.0,237,57
17,0,2021-04-17,108,22,59.0,27.0,0.0,911,275
17,1,2021-04-17,57,15,26.0,16.0,0.0,490,177
17,2,2021-04-17,50,7,32.0,11.0,0.0,419,98
18,0,2021-04-17,97,10,70.0,17.0,0.0,1318,460
18,1,2021-04-17,39,7,26.0,6.0,0.0,611,248
18,2,2021-04-17,58,3,44.0,11.0,0.0,704,211
19,0,2021-04-17,55,8,44.0,3.0,0.0,754,191
19,1,2021-04-17,22,4,18.0,0.0,0.0,367,112
19,2,2021-04-17,33,4,26.0,3.0,0.0,382,78
21,0,2021-04-17,241,52,105.0,78.0,6.0,3308,862
21,1,2021-04-17,131,33,52.0,43.0,3.0,1651,502
21,2,2021-04-17,109,18,53.0,35.0,3.0,1631,353
22,0,2021-04-17,126,17,85.0,22.0,2.0,972,201
22,1,2021-04-17,64,12,41.0,9.0,2.0,457,112
22,2,2021-04-17,61,5,44.0,12.0,0.0,512,88
23,0,2021-04-17,45,13,17.0,15.0,0.0,480,83
23,1,2021-04-17,24,6,8.0,10.0,0.0,244,46
23,2,2021-04-17,21,7,9.0,5.0,0.0,235,36
24,0,2021-04-17,146,13,72.0,60.0,1.0,665,183
24,1,2021-04-17,79,9,42.0,27.0,1.0,335,102
24,2,2021-04-17,67,4,30.0,33.0,0.0,330,81
25,0,2021-04-17,136,37,78.0,20.0,1.0,2108,474
25,1,2021-04-17,67,24,37.0,6.0,0.0,1101,285
25,2,2021-04-17,68,13,40.0,14.0,1.0,1003,188
26,0,2021-04-17,219,40,134.0,45.0,0.0,2550,712
26,1,2021-04-17,126,24,77.0,25.0,0.0,1271,399
26,2,2021-04-17,90,14,57.0,19.0,0.0,1239,298
27,0,2021-04-17,235,17,96.0,122.0,0.0,1510,415
27,1,2021-04-17,99,14,48.0,37.0,0.0,758,232
27,2,2021-04-17,135,3,48.0,84.0,0.0,735,179
28,0,2021-04-17,236,41,113.0,81.0,1.0,2292,454
28,1,2021-04-17,113,26,54.0,32.0,1.0,1149,243
28,2,2021-04-17,122,15,58.0,49.0,0.0,1125,209
29,0,2021-04-17,107,29,43.0,33.0,2.0,903,227
29,1,2021-04-17,69,21,27.0,19.0,2.0,466,148
29,2,2021-04-17,38,8,16.0,14.0,0.0,431,78
2A,0,2021-04-17,65,10,29.0,23.0,3.0,407,97
2A,1,2021-04-17,36,8,16.0,10.0,2.0,190,56
2A,2,2021-04-17,26,2,10.0,13.0,1.0,217,41
2B,0,2021-04-17,23,5,13.0,5.0,0.0,408,84
2B,1,2021-04-17,15,4,8.0,3.0,0.0,221,53
2B,2,2021-04-17,7,1,4.0,2.0,0.0,186,31
30,0,2021-04-17,263,64,139.0,60.0,0.0,2409,542
30,1,2021-04-17,153,46,77.0,30.0,0.0,1244,305
30,2,2021-04-17,109,18,61.0,30.0,0.0,1154,237
31,0,2021-04-17,365,101,170.0,92.0,2.0,4523,721
31,1,2021-04-17,194,67,84.0,42.0,1.0,2363,436
31,2,2021-04-17,168,32,85.0,50.0,1.0,2132,280
32,0,2021-04-17,35,3,27.0,4.0,1.0,400,89
32,1,2021-04-17,18,0,15.0,3.0,0.0,196,49
32,2,2021-04-17,17,3,12.0,1.0,1.0,203,40
33,0,2021-04-17,437,101,278.0,53.0,5.0,4554,901
33,1,2021-04-17,259,72,150.0,34.0,3.0,2319,503
33,2,2021-04-17,176,29,126.0,19.0,2.0,2217,395
34,0,2021-04-17,426,103,220.0,102.0,1.0,3807,822
34,1,2021-04-17,231,68,120.0,43.0,0.0,2032,474
34,2,2021-04-17,192,34,99.0,58.0,1.0,1762,346
35,0,2021-04-17,349,48,188.0,106.0,7.0,2812,616
35,1,2021-04-17,171,32,95.0,41.0,3.0,1419,332
35,2,2021-04-17,174,14,91.0,65.0,4.0,1374,281
36,0,2021-04-17,63,7,26.0,30.0,0.0,873,227
36,1,2021-04-17,31,5,10.0,16.0,0.0,437,116
36,2,2021-04-17,32,2,16.0,14.0,0.0,426,109
37,0,2021-04-17,234,59,115.0,55.0,5.0,1740,421
37,1,2021-04-17,136,43,65.0,26.0,2.0,867,261
37,2,2021-04-17,98,16,50.0,29.0,3.0,870,159
38,0,2021-04-17,594,91,348.0,147.0,8.0,6584,1616
38,1,2021-04-17,295,58,160.0,75.0,2.0,3211,937
38,2,2021-04-17,296,33,185.0,72.0,6.0,3338,670
39,0,2021-04-17,84,11,59.0,12.0,2.0,1753,444
39,1,2021-04-17,45,7,29.0,8.0,1.0,794,229
39,2,2021-04-17,39,4,30.0,4.0,1.0,944,213
40,0,2021-04-17,42,8,24.0,10.0,0.0,776,227
40,1,2021-04-17,22,5,14.0,3.0,0.0,391,118
40,2,2021-04-17,20,3,10.0,7.0,0.0,384,106
41,0,2021-04-17,139,19,74.0,46.0,0.0,1311,277
41,1,2021-04-17,85,15,45.0,25.0,0.0,661,166
41,2,2021-04-17,54,4,29.0,21.0,0.0,647,111
42,0,2021-04-17,551,84,369.0,96.0,2.0,4824,1191
42,1,2021-04-17,286,53,196.0,37.0,0.0,2425,694
42,2,2021-04-17,264,31,172.0,59.0,2.0,2365,488
43,0,2021-04-17,83,8,56.0,18.0,1.0,1142,237
43,1,2021-04-17,40,4,30.0,6.0,0.0,553,134
43,2,2021-04-17,43,4,26.0,12.0,1.0,569,101
44,0,2021-04-17,288,48,185.0,55.0,0.0,3285,747
44,1,2021-04-17,148,35,91.0,22.0,0.0,1620,412
44,2,2021-04-17,139,13,93.0,33.0,0.0,1648,331
45,0,2021-04-17,352,73,143.0,131.0,5.0,2443,528
45,1,2021-04-17,182,44,74.0,62.0,2.0,1256,313
45,2,2021-04-17,170,29,69.0,69.0,3.0,1175,212
46,0,2021-04-17,26,4,10.0,11.0,1.0,344,88
46,1,2021-04-17,14,3,5.0,6.0,0.0,164,52
46,2,2021-04-17,12,1,5.0,5.0,1.0,179,36
47,0,2021-04-17,52,7,33.0,12.0,0.0,710,150
47,1,2021-04-17,27,4,18.0,5.0,0.0,355,94
47,2,2021-04-17,23,3,15.0,5.0,0.0,340,52
48,0,2021-04-17,27,4,19.0,4.0,0.0,380,116
48,1,2021-04-17,18,3,13.0,2.0,0.0,201,68
48,2,2021-04-17,9,1,6.0,2.0,0.0,174,48
49,0,2021-04-17,209,38,108.0,62.0,1.0,2863,654
49,1,2021-04-17,121,29,62.0,29.0,1.0,1383,399
49,2,2021-04-17,87,9,45.0,33.0,0.0,1458,255
50,0,2021-04-17,169,24,97.0,48.0,0.0,1205,314
50,1,2021-04-17,87,16,49.0,22.0,0.0,590,174
50,2,2021-04-17,75,7,43.0,25.0,0.0,606,137
51,0,2021-04-17,282,40,158.0,82.0,2.0,3056,817
51,1,2021-04-17,142,32,81.0,27.0,2.0,1509,456
51,2,2021-04-17,132,7,72.0,53.0,0.0,1510,353
52,0,2021-04-17,129,12,66.0,26.0,25.0,1081,329
52,1,2021-04-17,71,8,34.0,13.0,16.0,506,169
52,2,2021-04-17,58,4,32.0,13.0,9.0,566,156
53,0,2021-04-17,47,7,26.0,13.0,1.0,1119,262
53,1,2021-04-17,30,6,15.0,8.0,1.0,533,142
53,2,2021-04-17,17,1,11.0,5.0,0.0,584,120
54,0,2021-04-17,391,102,214.0,73.0,2.0,4025,1105
54,1,2021-04-17,207,71,110.0,26.0,0.0,1976,633
54,2,2021-04-17,182,30,103.0,47.0,2.0,2023,465
55,0,2021-04-17,70,11,50.0,8.0,1.0,1253,347
55,1,2021-04-17,35,9,22.0,3.0,1.0,618,195
55,2,2021-04-17,35,2,28.0,5.0,0.0,632,152
56,0,2021-04-17,219,36,129.0,31.0,23.0,1665,370
56,1,2021-04-17,108,24,59.0,11.0,14.0,850,218
56,2,2021-04-17,110,12,69.0,20.0,9.0,804,150
57,0,2021-04-17,565,126,368.0,64.0,7.0,6679,2226
57,1,2021-04-17,305,80,193.0,30.0,2.0,3331,1244
57,2,2021-04-17,257,45,173.0,34.0,5.0,3309,963
58,0,2021-04-17,195,7,100.0,88.0,0.0,822,274
58,1,2021-04-17,103,6,54.0,43.0,0.0,374,155
58,2,2021-04-17,92,1,46.0,45.0,0.0,437,116
59,0,2021-04-17,1422,334,820.0,261.0,7.0,14161,3290
59,1,2021-04-17,682,212,375.0,92.0,3.0,7022,1794
59,2,2021-04-17,726,116,440.0,166.0,4.0,7008,1478
60,0,2021-04-17,589,80,285.0,223.0,1.0,3967,1148
60,1,2021-04-17,308,57,146.0,105.0,0.0,1975,641
60,2,2021-04-17,277,22,136.0,118.0,1.0,1968,496
61,0,2021-04-17,146,12,102.0,32.0,0.0,1376,314
61,1,2021-04-17,72,5,52.0,15.0,0.0,629,180
61,2,2021-04-17,71,7,47.0,17.0,0.0,734,130
62,0,2021-04-17,787,142,455.0,185.0,5.0,6910,1710
62,1,2021-04-17,379,84,219.0,73.0,3.0,3317,902
62,2,2021-04-17,389,54,226.0,107.0,2.0,3526,795
63,0,2021-04-17,262,44,136.0,70.0,12.0,2281,648
63,1,2021-04-17,130,33,64.0,29.0,4.0,1066,360
63,2,2021-04-17,129,11,72.0,41.0,5.0,1196,285
64,0,2021-04-17,93,17,43.0,33.0,0.0,1845,462
64,1,2021-04-17,51,11,22.0,18.0,0.0,923,253
64,2,2021-04-17,40,6,19.0,15.0,0.0,912,207
65,0,2021-04-17,50,11,31.0,8.0,0.0,879,193
65,1,2021-04-17,26,8,16.0,2.0,0.0,427,94
65,2,2021-04-17,24,3,15.0,6.0,0.0,447,99
66,0,2021-04-17,171,33,79.0,57.0,2.0,1119,271
66,1,2021-04-17,89,24,45.0,20.0,0.0,590,176
66,2,2021-04-17,82,9,34.0,37.0,2.0,528,95
67,0,2021-04-17,493,96,315.0,81.0,1.0,6304,1546
67,1,2021-04-17,242,63,152.0,26.0,1.0,3239,867
67,2,2021-04-17,250,33,162.0,55.0,0.0,3052,673
68,0,2021-04-17,250,45,159.0,45.0,1.0,5661,1440
68,1,2021-04-17,117,31,71.0,14.0,1.0,2923,826
68,2,2021-04-17,133,14,88.0,31.0,0.0,2728,611
69,0,2021-04-17,1179,271,715.0,189.0,4.0,13098,2834
69,1,2021-04-17,626,173,359.0,91.0,3.0,6425,1643
69,2,2021-04-17,544,97,348.0,98.0,1.0,6527,1166
70,0,2021-04-17,80,19,39.0,13.0,9.0,1091,240
70,1,2021-04-17,37,13,14.0,6.0,4.0,546,136
70,2,2021-04-17,42,6,24.0,7.0,5.0,544,103
71,0,2021-04-17,253,27,165.0,58.0,3.0,4170,1025
71,1,2021-04-17,107,19,64.0,22.0,2.0,1920,545
71,2,2021-04-17,142,8,97.0,36.0,1.0,2219,475
72,0,2021-04-17,199,20,146.0,32.0,1.0,2373,508
72,1,2021-04-17,95,13,64.0,17.0,1.0,1110,292
72,2,2021-04-17,104,7,82.0,15.0,0.0,1253,214
73,0,2021-04-17,170,33,123.0,13.0,1.0,2538,647
73,1,2021-04-17,102,24,70.0,7.0,1.0,1262,371
73,2,2021-04-17,67,9,52.0,6.0,0.0,1264,274
74,0,2021-04-17,249,42,153.0,52.0,2.0,4452,952
74,1,2021-04-17,116,22,73.0,20.0,1.0,2328,571
74,2,2021-04-17,130,20,79.0,30.0,1.0,2102,378
75,0,2021-04-17,1743,533,938.0,268.0,4.0,16834,3927
75,1,2021-04-17,958,349,503.0,105.0,1.0,9111,2421
75,2,2021-04-17,776,183,427.0,163.0,3.0,7617,1492
76,0,2021-04-17,721,116,362.0,241.0,2.0,5141,1313
76,1,2021-04-17,362,76,187.0,97.0,2.0,2490,725
76,2,2021-04-17,353,40,174.0,139.0,0.0,2619,579
77,0,2021-04-17,675,206,317.0,147.0,5.0,7630,1787
77,1,2021-04-17,338,130,154.0,53.0,1.0,3988,1015
77,2,2021-04-17,332,75,160.0,93.0,4.0,3594,763
78,0,2021-04-17,672,123,350.0,188.0,11.0,7089,1612
78,1,2021-04-17,353,80,184.0,84.0,5.0,3582,944
78,2,2021-04-17,317,43,164.0,104.0,6.0,3482,666
79,0,2021-04-17,79,15,46.0,18.0,0.0,863,230
79,1,2021-04-17,35,9,20.0,6.0,0.0,403,131
79,2,2021-04-17,42,6,24.0,12.0,0.0,453,98
80,0,2021-04-17,371,85,203.0,81.0,2.0,2605,812
80,1,2021-04-17,180,49,96.0,33.0,2.0,1277,462
80,2,2021-04-17,181,33,100.0,48.0,0.0,1273,340
81,0,2021-04-17,137,31,75.0,31.0,0.0,1156,328
81,1,2021-04-17,67,22,36.0,9.0,0.0,588,197
81,2,2021-04-17,70,9,39.0,22.0,0.0,563,130
82,0,2021-04-17,65,16,33.0,16.0,0.0,726,178
82,1,2021-04-17,24,7,11.0,6.0,0.0,386,94
82,2,2021-04-17,40,9,21.0,10.0,0.0,328,76
83,0,2021-04-17,534,84,250.0,187.0,13.0,5228,1279
83,1,2021-04-17,256,62,121.0,66.0,7.0,2639,758
83,2,2021-04-17,271,21,125.0,119.0,6.0,2515,508
84,0,2021-04-17,336,35,175.0,121.0,5.0,3335,780
84,1,2021-04-17,168,23,93.0,49.0,3.0,1638,454
84,2,2021-04-17,163,12,78.0,71.0,2.0,1655,313
85,0,2021-04-17,130,21,80.0,28.0,1.0,1283,238
85,1,2021-04-17,70,13,43.0,13.0,1.0,645,142
85,2,2021-04-17,60,8,37.0,15.0,0.0,636,95
86,0,2021-04-17,93,18,56.0,19.0,0.0,1092,247
86,1,2021-04-17,52,15,29.0,8.0,0.0,564,131
86,2,2021-04-17,39,3,25.0,11.0,0.0,521,113
87,0,2021-04-17,88,23,41.0,24.0,0.0,958,263
87,1,2021-04-17,45,15,21.0,9.0,0.0,451,145
87,2,2021-04-17,42,8,20.0,14.0,0.0,504,117
88,0,2021-04-17,234,27,121.0,86.0,0.0,2406,789
88,1,2021-04-17,101,21,57.0,23.0,0.0,1125,436
88,2,2021-04-17,131,6,62.0,63.0,0.0,1272,351
89,0,2021-04-17,243,15,167.0,61.0,0.0,1841,500
89,1,2021-04-17,110,9,78.0,23.0,0.0,909,285
89,2,2021-04-17,126,6,86.0,34.0,0.0,918,210
90,0,2021-04-17,97,18,71.0,8.0,0.0,1827,537
90,1,2021-04-17,56,14,40.0,2.0,0.0,905,311
90,2,2021-04-17,40,4,30.0,6.0,0.0,922,226
91,0,2021-04-17,819,183,345.0,284.0,7.0,7861,1653
91,1,2021-04-17,423,129,185.0,107.0,2.0,3845,890
91,2,2021-04-17,369,50,149.0,165.0,5.0,3780,730
92,0,2021-04-17,1226,267,573.0,353.0,33.0,12387,2422
92,1,2021-04-17,641,184,301.0,146.0,10.0,6519,1430
92,2,2021-04-17,565,80,265.0,201.0,19.0,5796,981
93,0,2021-04-17,1116,180,627.0,294.0,15.0,11307,2156
93,1,2021-04-17,555,108,314.0,125.0,8.0,6067,1300
93,2,2021-04-17,550,71,306.0,166.0,7.0,5130,836
94,0,2021-04-17,979,202,570.0,193.0,14.0,11723,2677
94,1,2021-04-17,497,133,280.0,78.0,6.0,5934,1516
94,2,2021-04-17,473,67,286.0,112.0,8.0,5704,1138
95,0,2021-04-17,746,88,395.0,251.0,12.0,7718,1766
95,1,2021-04-17,367,54,205.0,101.0,7.0,4074,1069
95,2,2021-04-17,372,33,184.0,150.0,5.0,3588,688
971,0,2021-04-17,115,22,75.0,17.0,1.0,991,219
971,1,2021-04-17,70,16,45.0,8.0,1.0,560,130
971,2,2021-04-17,43,6,29.0,8.0,0.0,429,89
972,0,2021-04-17,105,26,77.0,2.0,0.0,567,67
972,1,2021-04-17,57,15,40.0,2.0,0.0,288,39
972,2,2021-04-17,48,11,37.0,0.0,0.0,278,28
973,0,2021-04-17,39,11,23.0,5.0,0.0,2305,92
973,1,2021-04-17,20,6,10.0,4.0,0.0,931,60
973,2,2021-04-17,19,5,13.0,1.0,0.0,1371,32
974,0,2021-04-17,140,38,75.0,27.0,0.0,1336,148
974,1,2021-04-17,82,25,42.0,15.0,0.0,672,88
974,2,2021-04-17,57,13,33.0,11.0,0.0,659,60
976,0,2021-04-17,14,6,8.0,0.0,0.0,1228,124
976,1,2021-04-17,3,1,2.0,0.0,0.0,560,73
976,2,2021-04-17,11,5,6.0,0.0,0.0,649,50
978,0,2021-04-17,0,0,0.0,0.0,0.0,0,0
978,1,2021-04-17,0,0,0.0,0.0,0.0,0,0
01,0,2021-04-18,186,23,124.0,38.0,1.0,2502,576
01,1,2021-04-18,102,16,66.0,20.0,0.0,1219,342
01,2,2021-04-18,84,7,58.0,18.0,1.0,1260,231
02,0,2021-04-18,331,60,190.0,79.0,2.0,3552,963
02,1,2021-04-18,172,33,96.0,42.0,1.0,1712,531
02,2,2021-04-18,156,27,92.0,37.0,0.0,1823,425
03,0,2021-04-18,97,21,69.0,5.0,2.0,1853,530
03,1,2021-04-18,50,11,35.0,2.0,2.0,860,303
03,2,2021-04-18,47,10,34.0,3.0,0.0,975,217
04,0,2021-04-18,146,9,60.0,77.0,0.0,983,231
04,1,2021-04-18,71,5,31.0,35.0,0.0,465,139
04,2,2021-04-18,75,4,29.0,42.0,0.0,487,85
05,0,2021-04-18,118,13,37.0,68.0,0.0,1063,240
05,1,2021-04-18,56,10,14.0,32.0,0.0,529,148
05,2,2021-04-18,61,3,22.0,36.0,0.0,527,91
06,0,2021-04-18,598,93,266.0,238.0,1.0,5770,1419
06,1,2021-04-18,291,59,139.0,92.0,1.0,2869,822
06,2,2021-04-18,303,34,125.0,144.0,0.0,2818,581
07,0,2021-04-18,119,12,93.0,5.0,9.0,1796,468
07,1,2021-04-18,63,10,48.0,2.0,3.0,802,275
07,2,2021-04-18,55,2,44.0,3.0,6.0,960,190
08,0,2021-04-18,71,11,40.0,17.0,3.0,1009,328
08,1,2021-04-18,38,6,22.0,9.0,1.0,507,192
08,2,2021-04-18,33,5,18.0,8.0,2.0,491,135
09,0,2021-04-18,39,12,21.0,6.0,0.0,337,64
09,1,2021-04-18,18,8,8.0,2.0,0.0,156,40
09,2,2021-04-18,21,4,13.0,4.0,0.0,178,24
10,0,2021-04-18,150,20,104.0,26.0,0.0,1667,383
10,1,2021-04-18,80,15,52.0,13.0,0.0,870,234
10,2,2021-04-18,70,5,52.0,13.0,0.0,790,147
11,0,2021-04-18,144,18,64.0,61.0,1.0,964,321
11,1,2021-04-18,76,13,35.0,28.0,0.0,489,187
11,2,2021-04-18,59,4,29.0,25.0,1.0,471,124
12,0,2021-04-18,108,7,52.0,48.0,1.0,840,200
12,1,2021-04-18,49,4,26.0,18.0,1.0,425,112
12,2,2021-04-18,58,3,25.0,30.0,0.0,400,88
13,0,2021-04-18,1523,345,768.0,402.0,8.0,18188,3210
13,1,2021-04-18,836,231,415.0,186.0,4.0,9288,1891
13,2,2021-04-18,672,114,347.0,208.0,3.0,8783,1298
14,0,2021-04-18,237,49,137.0,51.0,0.0,2088,502
14,1,2021-04-18,128,37,64.0,27.0,0.0,1005,290
14,2,2021-04-18,108,12,72.0,24.0,0.0,1072,208
15,0,2021-04-18,42,8,31.0,3.0,0.0,502,116
15,1,2021-04-18,22,5,16.0,1.0,0.0,238,65
15,2,2021-04-18,19,3,14.0,2.0,0.0,263,48
16,0,2021-04-18,59,10,27.0,22.0,0.0,515,141
16,1,2021-04-18,30,7,13.0,10.0,0.0,273,83
16,2,2021-04-18,28,3,13.0,12.0,0.0,237,58
17,0,2021-04-18,115,23,65.0,27.0,0.0,912,275
17,1,2021-04-18,62,16,30.0,16.0,0.0,491,177
17,2,2021-04-18,52,7,34.0,11.0,0.0,419,98
18,0,2021-04-18,105,11,77.0,17.0,0.0,1318,460
18,1,2021-04-18,40,7,27.0,6.0,0.0,611,248
18,2,2021-04-18,65,4,50.0,11.0,0.0,704,211
19,0,2021-04-18,61,9,49.0,3.0,0.0,757,191
19,1,2021-04-18,24,4,20.0,0.0,0.0,368,112
19,2,2021-04-18,37,5,29.0,3.0,0.0,384,78
21,0,2021-04-18,241,51,108.0,76.0,6.0,3310,864
21,1,2021-04-18,130,31,55.0,41.0,3.0,1653,504
21,2,2021-04-18,110,19,53.0,35.0,3.0,1631,353
22,0,2021-04-18,126,15,87.0,22.0,2.0,972,202
22,1,2021-04-18,64,11,42.0,9.0,2.0,457,112
22,2,2021-04-18,61,4,45.0,12.0,0.0,512,89
23,0,2021-04-18,46,13,18.0,15.0,0.0,480,83
23,1,2021-04-18,24,6,8.0,10.0,0.0,244,46
23,2,2021-04-18,22,7,10.0,5.0,0.0,235,36
24,0,2021-04-18,145,13,71.0,60.0,1.0,665,184
24,1,2021-04-18,78,9,41.0,27.0,1.0,335,103
24,2,2021-04-18,67,4,30.0,33.0,0.0,330,81
25,0,2021-04-18,135,37,77.0,20.0,1.0,2108,474
25,1,2021-04-18,67,24,37.0,6.0,0.0,1101,285
25,2,2021-04-18,67,13,39.0,14.0,1.0,1003,188
26,0,2021-04-18,226,39,142.0,45.0,0.0,2551,712
26,1,2021-04-18,128,23,80.0,25.0,0.0,1271,399
26,2,2021-04-18,94,14,61.0,19.0,0.0,1240,298
27,0,2021-04-18,240,17,99.0,124.0,0.0,1510,415
27,1,2021-04-18,101,14,49.0,38.0,0.0,758,232
27,2,2021-04-18,138,3,50.0,85.0,0.0,735,179
28,0,2021-04-18,244,40,122.0,81.0,1.0,2292,454
