dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
49,0,2022-12-21,228,16,167.0,45.0,0.0,8695,1199
49,1,2022-12-21,119,13,88.0,18.0,0.0,4177,738
49,2,2022-12-21,107,3,77.0,27.0,0.0,4471,457
50,0,2022-12-21,238,3,96.0,139.0,0.0,4595,698
50,1,2022-12-21,119,2,56.0,61.0,0.0,2144,390
50,2,2022-12-21,118,1,40.0,77.0,0.0,2384,300
51,0,2022-12-21,215,22,143.0,50.0,0.0,7776,1321
51,1,2022-12-21,101,14,70.0,17.0,0.0,3801,750
51,2,2022-12-21,108,8,71.0,29.0,0.0,3863,556
52,0,2022-12-21,85,4,62.0,19.0,0.0,2765,523
52,1,2022-12-21,46,4,36.0,6.0,0.0,1294,275
52,2,2022-12-21,39,0,26.0,13.0,0.0,1440,243
53,0,2022-12-21,62,4,56.0,2.0,0.0,2887,420
53,1,2022-12-21,23,2,21.0,0.0,0.0,1399,237
53,2,2022-12-21,39,2,35.0,2.0,0.0,1481,183
54,0,2022-12-21,293,15,178.0,88.0,12.0,8955,1683
54,1,2022-12-21,121,8,80.0,29.0,4.0,4356,957
54,2,2022-12-21,171,7,98.0,59.0,7.0,4540,712
55,0,2022-12-21,92,8,71.0,10.0,3.0,2224,484
55,1,2022-12-21,42,7,30.0,4.0,1.0,1099,277
55,2,2022-12-21,48,1,39.0,6.0,2.0,1113,206
56,0,2022-12-21,134,2,116.0,15.0,1.0,6126,811
56,1,2022-12-21,60,2,55.0,3.0,0.0,2969,453
56,2,2022-12-21,74,0,61.0,12.0,1.0,3110,352
57,0,2022-12-21,337,15,223.0,85.0,14.0,13504,3240
57,1,2022-12-21,141,9,93.0,31.0,8.0,6640,1803
57,2,2022-12-21,174,6,112.0,50.0,6.0,6749,1412
58,0,2022-12-21,89,1,62.0,26.0,0.0,2565,469
58,1,2022-12-21,46,1,37.0,8.0,0.0,1225,256
58,2,2022-12-21,42,0,24.0,18.0,0.0,1308,208
59,0,2022-12-21,1246,93,824.0,287.0,42.0,36349,5762
59,1,2022-12-21,561,46,392.0,98.0,25.0,17528,3158
59,2,2022-12-21,672,47,424.0,184.0,17.0,18483,2563
60,0,2022-12-21,323,4,147.0,172.0,0.0,9533,2001
60,1,2022-12-21,138,3,69.0,66.0,0.0,4588,1079
60,2,2022-12-21,182,1,77.0,104.0,0.0,4874,904
61,0,2022-12-21,114,5,60.0,49.0,0.0,4121,588
61,1,2022-12-21,49,2,26.0,21.0,0.0,1925,329
61,2,2022-12-21,64,3,34.0,27.0,0.0,2154,254
62,0,2022-12-21,331,19,192.0,111.0,9.0,15084,2644
62,1,2022-12-21,151,12,94.0,39.0,6.0,7063,1396
62,2,2022-12-21,175,7,97.0,68.0,3.0,7832,1222
63,0,2022-12-21,295,20,213.0,53.0,9.0,6386,1195
63,1,2022-12-21,139,14,100.0,19.0,6.0,3073,675
63,2,2022-12-21,150,6,108.0,34.0,2.0,3261,516
64,0,2022-12-21,229,12,108.0,104.0,5.0,5904,876
64,1,2022-12-21,110,6,49.0,54.0,1.0,2988,489
64,2,2022-12-21,116,6,58.0,48.0,4.0,2886,385
65,0,2022-12-21,138,11,88.0,38.0,1.0,3636,464
65,1,2022-12-21,70,10,45.0,15.0,0.0,1747,242
65,2,2022-12-21,68,1,43.0,23.0,1.0,1877,222
66,0,2022-12-21,192,7,101.0,51.0,33.0,4805,856
66,1,2022-12-21,96,6,55.0,16.0,19.0,2468,503
66,2,2022-12-21,94,1,46.0,35.0,12.0,2313,350
67,0,2022-12-21,387,26,220.0,130.0,11.0,13698,2418
67,1,2022-12-21,169,15,102.0,46.0,6.0,6878,1342
67,2,2022-12-21,212,11,115.0,82.0,4.0,6762,1064
68,0,2022-12-21,394,20,228.0,103.0,43.0,13272,2259
68,1,2022-12-21,172,16,99.0,35.0,22.0,6469,1288
68,2,2022-12-21,221,4,128.0,68.0,21.0,6756,966
69,0,2022-12-21,769,56,551.0,124.0,38.0,27136,4439
69,1,2022-12-21,348,38,246.0,55.0,9.0,13216,2590
69,2,2022-12-21,389,15,278.0,69.0,27.0,13543,1801
70,0,2022-12-21,83,3,54.0,19.0,7.0,2710,414
70,1,2022-12-21,43,3,32.0,6.0,2.0,1335,237
70,2,2022-12-21,40,0,22.0,13.0,5.0,1369,176
71,0,2022-12-21,235,6,166.0,49.0,14.0,9362,1512
71,1,2022-12-21,120,4,89.0,19.0,8.0,4335,834
71,2,2022-12-21,112,2,74.0,30.0,6.0,4950,669
72,0,2022-12-21,141,4,110.0,27.0,0.0,6371,891
72,1,2022-12-21,60,3,52.0,5.0,0.0,3070,510
72,2,2022-12-21,79,1,56.0,22.0,0.0,3289,379
73,0,2022-12-21,170,3,135.0,20.0,12.0,6885,1053
73,1,2022-12-21,71,1,52.0,9.0,9.0,3374,603
73,2,2022-12-21,97,2,81.0,11.0,3.0,3475,447
74,0,2022-12-21,224,7,149.0,62.0,6.0,10327,1550
74,1,2022-12-21,108,3,76.0,27.0,2.0,5208,913
74,2,2022-12-21,111,3,71.0,33.0,4.0,5044,622
75,0,2022-12-21,1138,88,723.0,324.0,3.0,37356,6316
75,1,2022-12-21,472,53,312.0,105.0,2.0,19184,3879
75,2,2022-12-21,653,34,405.0,213.0,1.0,17869,2402
76,0,2022-12-21,344,17,159.0,131.0,37.0,15133,2334
76,1,2022-12-21,132,8,65.0,43.0,16.0,7207,1273
76,2,2022-12-21,206,8,94.0,87.0,17.0,7823,1049
77,0,2022-12-21,337,30,154.0,147.0,6.0,16749,2953
77,1,2022-12-21,167,19,88.0,57.0,3.0,8232,1656
77,2,2022-12-21,170,11,66.0,90.0,3.0,8422,1278
78,0,2022-12-21,808,53,536.0,190.0,29.0,14923,2609
78,1,2022-12-21,365,40,224.0,88.0,13.0,7258,1520
78,2,2022-12-21,429,13,302.0,100.0,14.0,7560,1082
79,0,2022-12-21,136,9,114.0,12.0,1.0,3178,439
79,1,2022-12-21,64,6,49.0,9.0,0.0,1474,250
79,2,2022-12-21,71,3,64.0,3.0,1.0,1677,186
80,0,2022-12-21,217,7,129.0,74.0,7.0,5281,1206
80,1,2022-12-21,94,5,58.0,27.0,4.0,2597,673
80,2,2022-12-21,121,2,70.0,47.0,2.0,2574,513
81,0,2022-12-21,156,11,104.0,40.0,1.0,3430,641
81,1,2022-12-21,83,8,53.0,22.0,0.0,1721,385
81,2,2022-12-21,73,3,51.0,18.0,1.0,1692,255
82,0,2022-12-21,82,3,39.0,40.0,0.0,2449,401
82,1,2022-12-21,46,3,24.0,19.0,0.0,1285,210
82,2,2022-12-21,35,0,14.0,21.0,0.0,1137,183
83,0,2022-12-21,468,36,306.0,119.0,7.0,14593,2716
83,1,2022-12-21,215,25,133.0,54.0,3.0,7172,1576
83,2,2022-12-21,250,11,170.0,65.0,4.0,7270,1120
84,0,2022-12-21,313,8,195.0,110.0,0.0,9948,1597
84,1,2022-12-21,157,7,103.0,47.0,0.0,4841,895
84,2,2022-12-21,153,1,91.0,61.0,0.0,4990,678
85,0,2022-12-21,111,4,78.0,28.0,1.0,3926,551
85,1,2022-12-21,56,3,34.0,19.0,0.0,1967,339
85,2,2022-12-21,52,1,41.0,9.0,1.0,1854,192
86,0,2022-12-21,160,9,109.0,42.0,0.0,4068,505
86,1,2022-12-21,93,8,70.0,15.0,0.0,2066,286
86,2,2022-12-21,67,1,39.0,27.0,0.0,1977,215
87,0,2022-12-21,49,5,30.0,14.0,0.0,2448,500
87,1,2022-12-21,22,3,13.0,6.0,0.0,1145,293
87,2,2022-12-21,27,2,17.0,8.0,0.0,1291,206
88,0,2022-12-21,167,13,98.0,56.0,0.0,6419,1173
88,1,2022-12-21,67,7,40.0,20.0,0.0,2954,638
88,2,2022-12-21,99,6,57.0,36.0,0.0,3424,529
89,0,2022-12-21,234,7,152.0,70.0,5.0,5080,965
89,1,2022-12-21,95,4,61.0,25.0,5.0,2385,532
89,2,2022-12-21,136,3,90.0,43.0,0.0,2650,427
90,0,2022-12-21,92,1,71.0,20.0,0.0,4705,949
90,1,2022-12-21,46,1,36.0,9.0,0.0,2313,553
90,2,2022-12-21,46,0,35.0,11.0,0.0,2390,396
91,0,2022-12-21,445,33,184.0,213.0,15.0,17298,2677
91,1,2022-12-21,186,23,92.0,68.0,3.0,8141,1471
91,2,2022-12-21,240,10,87.0,131.0,12.0,8394,1132
92,0,2022-12-21,835,63,415.0,327.0,30.0,24122,3610
92,1,2022-12-21,374,39,203.0,123.0,9.0,12114,2065
92,2,2022-12-21,425,23,203.0,183.0,16.0,11769,1517
93,0,2022-12-21,953,49,356.0,514.0,34.0,20699,3180
93,1,2022-12-21,427,32,158.0,226.0,11.0,10520,1845
93,2,2022-12-21,497,16,184.0,283.0,14.0,9883,1294
94,0,2022-12-21,869,45,511.0,285.0,28.0,23250,3996
94,1,2022-12-21,368,19,235.0,102.0,12.0,11388,2236
94,2,2022-12-21,477,26,266.0,170.0,15.0,11563,1718
95,0,2022-12-21,411,12,250.0,140.0,9.0,15923,2774
95,1,2022-12-21,176,7,113.0,51.0,5.0,7952,1640
95,2,2022-12-21,233,5,137.0,87.0,4.0,7823,1114
971,0,2022-12-21,24,2,12.0,10.0,0.0,5262,1108
971,1,2022-12-21,16,1,9.0,6.0,0.0,2671,618
971,2,2022-12-21,8,1,3.0,4.0,0.0,2560,486
972,0,2022-12-21,43,2,33.0,8.0,0.0,4550,1082
972,1,2022-12-21,27,1,21.0,5.0,0.0,2207,596
972,2,2022-12-21,15,1,11.0,3.0,0.0,2305,478
973,0,2022-12-21,23,5,17.0,1.0,0.0,6245,405
973,1,2022-12-21,13,4,9.0,0.0,0.0,2389,236
973,2,2022-12-21,10,1,8.0,1.0,0.0,3825,167
974,0,2022-12-21,122,1,50.0,71.0,0.0,8469,950
974,1,2022-12-21,62,1,28.0,33.0,0.0,3963,528
974,2,2022-12-21,59,0,22.0,37.0,0.0,4451,416
976,0,2022-12-21,8,0,8.0,0.0,0.0,1703,163
976,1,2022-12-21,5,0,5.0,0.0,0.0,709,100
976,2,2022-12-21,3,0,3.0,0.0,0.0,969,61
978,0,2022-12-21,0,0,0.0,0.0,0.0,0,0
978,1,2022-12-21,0,0,0.0,0.0,0.0,0,0
01,0,2022-12-22,138,4,57.0,57.0,20.0,4572,819
01,1,2022-12-22,67,1,31.0,24.0,11.0,2237,476
01,2,2022-12-22,69,3,25.0,32.0,9.0,2300,340
02,0,2022-12-22,238,8,115.0,105.0,10.0,7956,1568
02,1,2022-12-22,107,7,49.0,48.0,3.0,3780,847
02,2,2022-12-22,131,1,66.0,57.0,7.0,4136,710
03,0,2022-12-22,130,7,100.0,8.0,15.0,5687,908
03,1,2022-12-22,68,4,52.0,3.0,9.0,2707,520
03,2,2022-12-22,58,3,44.0,5.0,6.0,2916,376
04,0,2022-12-22,95,2,40.0,53.0,0.0,2545,383
04,1,2022-12-22,48,1,22.0,25.0,0.0,1240,220
04,2,2022-12-22,45,1,17.0,27.0,0.0,1269,155
05,0,2022-12-22,74,3,34.0,37.0,0.0,2924,400
05,1,2022-12-22,37,2,19.0,16.0,0.0,1442,225
05,2,2022-12-22,37,1,15.0,21.0,0.0,1456,172
06,0,2022-12-22,402,32,234.0,120.0,16.0,13581,2587
06,1,2022-12-22,201,22,128.0,44.0,7.0,6751,1492
06,2,2022-12-22,192,9,102.0,72.0,9.0,6597,1055
07,0,2022-12-22,54,2,48.0,4.0,0.0,4177,667
07,1,2022-12-22,27,2,24.0,1.0,0.0,1983,392
07,2,2022-12-22,27,0,24.0,3.0,0.0,2146,271
08,0,2022-12-22,197,2,97.0,84.0,14.0,2363,540
08,1,2022-12-22,79,2,33.0,36.0,8.0,1132,305
08,2,2022-12-22,118,0,64.0,48.0,6.0,1213,233
09,0,2022-12-22,34,4,23.0,6.0,1.0,1402,245
09,1,2022-12-22,30,4,20.0,5.0,1.0,685,127
09,2,2022-12-22,4,0,3.0,1.0,0.0,710,118
10,0,2022-12-22,64,4,52.0,5.0,3.0,3500,609
10,1,2022-12-22,35,2,29.0,3.0,1.0,1731,359
10,2,2022-12-22,29,2,23.0,2.0,2.0,1748,247
11,0,2022-12-22,156,6,81.0,65.0,4.0,3426,656
11,1,2022-12-22,69,6,38.0,23.0,2.0,1690,378
11,2,2022-12-22,85,0,41.0,42.0,2.0,1694,261
12,0,2022-12-22,118,2,74.0,40.0,2.0,2676,430
12,1,2022-12-22,58,2,36.0,18.0,2.0,1312,258
12,2,2022-12-22,56,0,35.0,21.0,0.0,1333,167
13,0,2022-12-22,1091,70,573.0,428.0,20.0,45921,6046
13,1,2022-12-22,524,43,292.0,177.0,12.0,22715,3518
13,2,2022-12-22,546,27,273.0,238.0,8.0,22807,2482
14,0,2022-12-22,199,7,168.0,21.0,3.0,6903,987
14,1,2022-12-22,75,3,67.0,3.0,2.0,3249,550
14,2,2022-12-22,100,4,82.0,13.0,1.0,3508,422
15,0,2022-12-22,68,2,42.0,24.0,0.0,1682,249
15,1,2022-12-22,34,2,21.0,11.0,0.0,851,138
15,2,2022-12-22,33,0,21.0,12.0,0.0,822,107
16,0,2022-12-22,81,6,61.0,14.0,0.0,2280,356
16,1,2022-12-22,37,2,30.0,5.0,0.0,1157,209
16,2,2022-12-22,43,4,31.0,8.0,0.0,1096,144
17,0,2022-12-22,234,13,127.0,86.0,8.0,5107,823
17,1,2022-12-22,114,9,74.0,27.0,4.0,2520,508
17,2,2022-12-22,119,4,53.0,58.0,4.0,2564,313
18,0,2022-12-22,149,2,89.0,58.0,0.0,3695,765
18,1,2022-12-22,62,2,37.0,23.0,0.0,1755,426
18,2,2022-12-22,87,0,52.0,35.0,0.0,1923,338
19,0,2022-12-22,128,4,110.0,6.0,8.0,3169,410
19,1,2022-12-22,65,2,56.0,2.0,5.0,1565,228
19,2,2022-12-22,63,2,54.0,4.0,3.0,1580,179
21,0,2022-12-22,176,15,108.0,53.0,0.0,7993,1366
21,1,2022-12-22,88,11,51.0,26.0,0.0,3865,790
21,2,2022-12-22,87,4,56.0,27.0,0.0,4082,567
22,0,2022-12-22,134,4,117.0,12.0,1.0,5073,535
22,1,2022-12-22,63,2,56.0,5.0,0.0,2374,284
22,2,2022-12-22,70,2,60.0,7.0,1.0,2679,248
23,0,2022-12-22,55,8,32.0,15.0,0.0,1179,178
23,1,2022-12-22,35,7,21.0,7.0,0.0,620,111
23,2,2022-12-22,20,1,11.0,8.0,0.0,556,66
24,0,2022-12-22,174,4,134.0,36.0,0.0,3387,526
24,1,2022-12-22,85,2,70.0,13.0,0.0,1666,298
24,2,2022-12-22,86,2,62.0,22.0,0.0,1692,225
25,0,2022-12-22,79,18,55.0,1.0,5.0,5157,759
25,1,2022-12-22,39,12,25.0,0.0,2.0,2550,450
25,2,2022-12-22,40,6,30.0,1.0,3.0,2595,308
26,0,2022-12-22,125,11,95.0,15.0,4.0,6247,1211
26,1,2022-12-22,75,9,57.0,8.0,1.0,3102,718
26,2,2022-12-22,50,2,38.0,7.0,3.0,3085,476
27,0,2022-12-22,193,4,125.0,64.0,0.0,4104,771
27,1,2022-12-22,94,1,64.0,29.0,0.0,1949,434
27,2,2022-12-22,99,3,61.0,35.0,0.0,2121,330
28,0,2022-12-22,156,8,92.0,50.0,6.0,6211,797
28,1,2022-12-22,72,4,48.0,15.0,5.0,3070,428
28,2,2022-12-22,83,4,44.0,34.0,1.0,3084,366
29,0,2022-12-22,356,17,276.0,59.0,4.0,6954,762
29,1,2022-12-22,164,12,129.0,21.0,2.0,3421,445
29,2,2022-12-22,186,5,142.0,37.0,2.0,3433,308
2A,0,2022-12-22,102,3,50.0,47.0,2.0,1809,251
2A,1,2022-12-22,40,2,24.0,12.0,2.0,904,144
2A,2,2022-12-22,62,1,26.0,35.0,0.0,899,107
2B,0,2022-12-22,32,1,17.0,14.0,0.0,1734,257
2B,1,2022-12-22,15,0,9.0,6.0,0.0,928,147
2B,2,2022-12-22,17,1,8.0,8.0,0.0,801,109
30,0,2022-12-22,193,18,97.0,70.0,8.0,6733,1179
30,1,2022-12-22,88,11,50.0,25.0,2.0,3396,668
30,2,2022-12-22,102,7,45.0,45.0,5.0,3307,506
31,0,2022-12-22,389,30,167.0,172.0,20.0,13458,1490
31,1,2022-12-22,191,19,86.0,80.0,6.0,6841,887
31,2,2022-12-22,195,11,80.0,90.0,14.0,6518,595
32,0,2022-12-22,82,0,62.0,19.0,1.0,1683,250
32,1,2022-12-22,36,0,29.0,6.0,1.0,831,137
32,2,2022-12-22,46,0,33.0,13.0,0.0,844,111
33,0,2022-12-22,550,63,384.0,76.0,27.0,14092,1951
33,1,2022-12-22,302,52,199.0,39.0,12.0,7096,1104
33,2,2022-12-22,241,10,179.0,37.0,15.0,6907,838
34,0,2022-12-22,379,31,239.0,100.0,9.0,12307,1854
34,1,2022-12-22,183,22,117.0,38.0,6.0,6193,1105
34,2,2022-12-22,193,9,120.0,61.0,3.0,6062,741
35,0,2022-12-22,393,22,331.0,33.0,7.0,10108,1277
35,1,2022-12-22,196,17,168.0,11.0,0.0,4972,722
35,2,2022-12-22,195,5,161.0,22.0,7.0,5085,549
36,0,2022-12-22,122,0,81.0,40.0,1.0,2512,412
36,1,2022-12-22,55,0,35.0,19.0,1.0,1232,225
36,2,2022-12-22,66,0,45.0,21.0,0.0,1243,183
37,0,2022-12-22,242,15,114.0,90.0,23.0,4601,748
37,1,2022-12-22,103,12,49.0,35.0,7.0,2382,467
37,2,2022-12-22,133,3,61.0,53.0,16.0,2201,278
38,0,2022-12-22,596,29,378.0,173.0,16.0,15663,2611
38,1,2022-12-22,291,18,195.0,72.0,6.0,7618,1531
38,2,2022-12-22,302,11,182.0,99.0,10.0,7964,1069
39,0,2022-12-22,163,5,112.0,38.0,8.0,3966,685
39,1,2022-12-22,71,1,48.0,17.0,5.0,1821,367
39,2,2022-12-22,92,4,64.0,21.0,3.0,2123,315
40,0,2022-12-22,98,7,85.0,6.0,0.0,2709,441
40,1,2022-12-22,39,3,32.0,4.0,0.0,1371,235
40,2,2022-12-22,59,4,53.0,2.0,0.0,1333,203
41,0,2022-12-22,162,4,111.0,41.0,6.0,3794,584
41,1,2022-12-22,83,2,59.0,20.0,2.0,1832,336
41,2,2022-12-22,78,2,52.0,20.0,4.0,1944,246
42,0,2022-12-22,314,17,224.0,56.0,17.0,10943,1921
42,1,2022-12-22,148,12,104.0,25.0,7.0,5367,1120
42,2,2022-12-22,165,5,119.0,31.0,10.0,5503,789
43,0,2022-12-22,111,0,90.0,21.0,0.0,3118,420
43,1,2022-12-22,49,0,42.0,7.0,0.0,1498,242
43,2,2022-12-22,61,0,47.0,14.0,0.0,1594,174
44,0,2022-12-22,224,12,200.0,12.0,0.0,10174,1408
44,1,2022-12-22,123,9,106.0,8.0,0.0,4997,789
44,2,2022-12-22,101,3,94.0,4.0,0.0,5146,617
45,0,2022-12-22,350,14,138.0,183.0,15.0,6340,1022
45,1,2022-12-22,159,10,61.0,79.0,9.0,3106,611
45,2,2022-12-22,188,4,77.0,102.0,5.0,3203,406
46,0,2022-12-22,39,1,30.0,8.0,0.0,1389,182
46,1,2022-12-22,22,1,18.0,3.0,0.0,691,111
46,2,2022-12-22,17,0,12.0,5.0,0.0,686,70
47,0,2022-12-22,57,4,47.0,6.0,0.0,2575,449
47,1,2022-12-22,23,2,20.0,1.0,0.0,1311,261
47,2,2022-12-22,34,2,27.0,5.0,0.0,1203,183
48,0,2022-12-22,12,2,7.0,3.0,0.0,735,163
48,1,2022-12-22,7,2,4.0,1.0,0.0,389,90
48,2,2022-12-22,3,0,1.0,2.0,0.0,340,72
49,0,2022-12-22,237,13,176.0,48.0,0.0,8712,1201
49,1,2022-12-22,117,9,88.0,20.0,0.0,4185,740
49,2,2022-12-22,118,4,86.0,28.0,0.0,4480,457
50,0,2022-12-22,231,3,89.0,139.0,0.0,4611,698
50,1,2022-12-22,118,2,54.0,62.0,0.0,2149,390
50,2,2022-12-22,112,1,35.0,76.0,0.0,2395,300
51,0,2022-12-22,202,23,126.0,53.0,0.0,7795,1325
51,1,2022-12-22,89,13,59.0,17.0,0.0,3811,753
51,2,2022-12-22,107,10,65.0,32.0,0.0,3872,557
52,0,2022-12-22,87,4,64.0,18.0,1.0,2768,524
52,1,2022-12-22,48,4,37.0,6.0,1.0,1296,275
52,2,2022-12-22,39,0,27.0,12.0,0.0,1441,244
53,0,2022-12-22,61,3,56.0,2.0,0.0,2892,420
53,1,2022-12-22,24,2,22.0,0.0,0.0,1400,237
53,2,2022-12-22,37,1,34.0,2.0,0.0,1485,183
54,0,2022-12-22,308,14,183.0,100.0,11.0,9005,1689
54,1,2022-12-22,124,8,81.0,31.0,4.0,4380,960
54,2,2022-12-22,183,6,102.0,69.0,6.0,4565,715
55,0,2022-12-22,93,8,72.0,10.0,3.0,2224,485
55,1,2022-12-22,43,8,30.0,4.0,1.0,1099,277
55,2,2022-12-22,48,0,40.0,6.0,2.0,1113,207
56,0,2022-12-22,136,2,118.0,15.0,1.0,6128,811
56,1,2022-12-22,60,2,55.0,3.0,0.0,2969,453
56,2,2022-12-22,76,0,63.0,12.0,1.0,3112,352
57,0,2022-12-22,340,15,229.0,82.0,14.0,13522,3241
57,1,2022-12-22,144,9,96.0,31.0,8.0,6648,1804
57,2,2022-12-22,174,6,115.0,47.0,6.0,6759,1412
58,0,2022-12-22,86,2,58.0,26.0,0.0,2573,469
58,1,2022-12-22,42,2,32.0,8.0,0.0,1231,256
58,2,2022-12-22,43,0,25.0,18.0,0.0,1310,208
59,0,2022-12-22,1262,92,830.0,299.0,41.0,36410,5774
59,1,2022-12-22,570,46,402.0,98.0,24.0,17549,3168
59,2,2022-12-22,680,46,420.0,197.0,17.0,18524,2565
60,0,2022-12-22,322,4,145.0,173.0,0.0,9547,2002
60,1,2022-12-22,139,3,71.0,65.0,0.0,4595,1079
60,2,2022-12-22,180,1,73.0,106.0,0.0,4881,905
61,0,2022-12-22,128,5,68.0,55.0,0.0,4131,588
61,1,2022-12-22,55,2,29.0,24.0,0.0,1928,329
61,2,2022-12-22,71,3,38.0,30.0,0.0,2161,254
62,0,2022-12-22,362,23,205.0,125.0,9.0,15098,2644
62,1,2022-12-22,162,13,100.0,43.0,6.0,7068,1396
62,2,2022-12-22,194,10,103.0,78.0,3.0,7840,1222
63,0,2022-12-22,291,18,210.0,54.0,9.0,6398,1196
63,1,2022-12-22,138,12,100.0,20.0,6.0,3081,675
63,2,2022-12-22,146,6,104.0,34.0,2.0,3265,517
64,0,2022-12-22,239,13,117.0,104.0,5.0,5909,876
64,1,2022-12-22,114,7,51.0,54.0,2.0,2990,489
64,2,2022-12-22,122,6,65.0,48.0,3.0,2889,385
65,0,2022-12-22,133,12,82.0,38.0,1.0,3644,466
65,1,2022-12-22,69,11,42.0,16.0,0.0,1750,244
65,2,2022-12-22,64,1,40.0,22.0,1.0,1882,222
66,0,2022-12-22,204,7,103.0,61.0,33.0,4811,856
66,1,2022-12-22,104,6,58.0,21.0,19.0,2469,503
66,2,2022-12-22,98,1,45.0,40.0,12.0,2318,350
67,0,2022-12-22,401,31,227.0,132.0,11.0,13714,2419
67,1,2022-12-22,175,18,103.0,48.0,6.0,6886,1343
67,2,2022-12-22,220,13,121.0,82.0,4.0,6770,1064
68,0,2022-12-22,388,25,220.0,109.0,34.0,13301,2259
68,1,2022-12-22,167,19,95.0,36.0,17.0,6484,1288
68,2,2022-12-22,220,6,124.0,73.0,17.0,6770,966
69,0,2022-12-22,753,56,540.0,118.0,39.0,27199,4444
69,1,2022-12-22,343,38,245.0,50.0,10.0,13239,2593
69,2,2022-12-22,380,15,271.0,67.0,27.0,13578,1803
70,0,2022-12-22,79,2,51.0,19.0,7.0,2721,414
70,1,2022-12-22,44,2,33.0,7.0,2.0,1338,237
70,2,2022-12-22,35,0,18.0,12.0,5.0,1377,176
71,0,2022-12-22,212,5,148.0,45.0,14.0,9397,1515
71,1,2022-12-22,107,4,79.0,16.0,8.0,4351,836
71,2,2022-12-22,103,1,67.0,29.0,6.0,4968,670
72,0,2022-12-22,136,4,105.0,27.0,0.0,6384,893
72,1,2022-12-22,58,3,50.0,5.0,0.0,3076,511
72,2,2022-12-22,76,1,53.0,22.0,0.0,3296,380
73,0,2022-12-22,182,4,138.0,28.0,12.0,6900,1053
73,1,2022-12-22,71,2,48.0,12.0,9.0,3387,603
73,2,2022-12-22,109,2,88.0,16.0,3.0,3477,447
74,0,2022-12-22,226,8,151.0,62.0,5.0,10346,1550
74,1,2022-12-22,110,4,77.0,27.0,2.0,5218,913
74,2,2022-12-22,110,3,71.0,33.0,3.0,5053,622
75,0,2022-12-22,1157,91,739.0,324.0,3.0,37368,6318
75,1,2022-12-22,478,56,314.0,106.0,2.0,19189,3881
75,2,2022-12-22,666,34,419.0,212.0,1.0,17876,2402
76,0,2022-12-22,343,18,157.0,131.0,37.0,15145,2338
76,1,2022-12-22,132,9,64.0,43.0,16.0,7212,1274
76,2,2022-12-22,205,8,93.0,87.0,17.0,7830,1052
77,0,2022-12-22,333,30,151.0,146.0,6.0,16767,2956
77,1,2022-12-22,166,19,88.0,56.0,3.0,8241,1658
77,2,2022-12-22,166,11,62.0,90.0,3.0,8431,1279
78,0,2022-12-22,813,54,541.0,189.0,29.0,14935,2611
78,1,2022-12-22,366,41,224.0,88.0,13.0,7262,1521
78,2,2022-12-22,433,13,307.0,99.0,14.0,7568,1083
79,0,2022-12-22,140,9,118.0,12.0,1.0,3178,439
79,1,2022-12-22,67,6,52.0,9.0,0.0,1474,250
79,2,2022-12-22,72,3,65.0,3.0,1.0,1677,186
80,0,2022-12-22,218,7,130.0,74.0,7.0,5281,1206
80,1,2022-12-22,95,5,59.0,27.0,4.0,2597,673
80,2,2022-12-22,121,2,70.0,47.0,2.0,2574,513
81,0,2022-12-22,156,10,103.0,42.0,1.0,3443,642
81,1,2022-12-22,78,7,49.0,22.0,0.0,1729,386
81,2,2022-12-22,78,3,54.0,20.0,1.0,1697,255
82,0,2022-12-22,81,3,39.0,39.0,0.0,2450,401
82,1,2022-12-22,45,3,24.0,18.0,0.0,1286,210
82,2,2022-12-22,35,0,14.0,21.0,0.0,1137,183
83,0,2022-12-22,467,28,301.0,131.0,7.0,14626,2719
83,1,2022-12-22,214,19,135.0,56.0,4.0,7188,1579
83,2,2022-12-22,251,9,164.0,75.0,3.0,7286,1120
84,0,2022-12-22,296,7,184.0,105.0,0.0,9982,1600
84,1,2022-12-22,151,5,102.0,44.0,0.0,4855,896
84,2,2022-12-22,142,2,81.0,59.0,0.0,5010,680
85,0,2022-12-22,112,4,78.0,29.0,1.0,3928,553
85,1,2022-12-22,58,3,36.0,19.0,0.0,1968,340
85,2,2022-12-22,51,1,39.0,10.0,1.0,1855,193
86,0,2022-12-22,160,8,108.0,44.0,0.0,4080,506
86,1,2022-12-22,92,7,68.0,17.0,0.0,2074,287
86,2,2022-12-22,68,1,40.0,27.0,0.0,1981,215
87,0,2022-12-22,49,5,29.0,15.0,0.0,2449,501
87,1,2022-12-22,22,3,12.0,7.0,0.0,1146,293
87,2,2022-12-22,27,2,17.0,8.0,0.0,1291,207
88,0,2022-12-22,154,11,92.0,51.0,0.0,6447,1173
88,1,2022-12-22,59,7,34.0,18.0,0.0,2966,638
88,2,2022-12-22,94,4,57.0,33.0,0.0,3440,529
89,0,2022-12-22,236,7,155.0,69.0,5.0,5088,967
89,1,2022-12-22,95,4,61.0,25.0,5.0,2389,533
89,2,2022-12-22,138,3,93.0,42.0,0.0,2654,428
90,0,2022-12-22,91,0,69.0,22.0,0.0,4717,951
90,1,2022-12-22,49,0,39.0,10.0,0.0,2317,554
90,2,2022-12-22,42,0,30.0,12.0,0.0,2398,397
91,0,2022-12-22,442,33,182.0,212.0,15.0,17318,2681
